fecha_hecho,cantidad,latitud,longitud,sexo,edad,estado_civil,grupo_actor,actividad_delictiva,parentesco,ocupacion,discapacidad,grupo_especial,medio_transporte,nivel_academico,testigo,conducta,modalidad,caracterizacion,conducta_especial,arma_medio,articulo_penal,categoria_penal,nombre_barrio,codigo_barrio,codigo_comuna,lugar,sede_receptora,bien,categoria_bien,grupo_bien,modelo,color,permiso,unidad_medida,fecha_ingestion
2006-03-03T15:45:00.000-05:00,1.0,NaN,NaN,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,El Poblado,#1418,14,Banco,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2006-07-13T11:35:00.000-05:00,1.0,6.234618,-75.602128,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Nueva Villa del Aburrá,#1618,16,Vía pública,Belén,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2006-07-13T11:35:00.000-05:00,1.0,6.234618,-75.602128,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Nueva Villa del Aburrá,#1618,16,Vía pública,Belén,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2006-07-19T14:35:00.000-05:00,1.0,6.291809,-75.571718,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Miedo o terror,Sin dato,Grupo delincuencial,Arma de fuego,Sin dato,Sin dato,Castilla,#0511,5,Banco,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2006-07-19T14:35:00.000-05:00,1.0,6.291809,-75.571718,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Miedo o terror,Sin dato,Grupo delincuencial,Arma de fuego,Sin dato,Sin dato,Castilla,#0511,5,Banco,Castilla,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2006-08-24T10:45:00.000-05:00,1.0,6.232032,-75.595923,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Belén,#1603,16,Almacén tienda y otro,Belén,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2006-08-24T10:45:00.000-05:00,1.0,6.232032,-75.595923,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Belén,#1603,16,Almacén tienda y otro,Belén,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2006-10-13T09:45:00.000-05:00,1.0,6.200542,-75.588535,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Guayabal,#1510,15,Oficina,Belén,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2006-10-13T09:45:00.000-05:00,1.0,6.200542,-75.588535,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Guayabal,#1510,15,Oficina,Belén,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2007-01-23T12:50:00.000-05:00,1.0,6.25335,-75.56326,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Villa Nueva,#1018,10,Banco,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2007-01-23T12:50:00.000-05:00,1.0,6.25335,-75.56326,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Villa Nueva,#1018,10,Banco,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2007-09-24T09:25:00.000-05:00,1.0,6.184516,-75.656284,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Área Urbana Cgto. San Antonio de Prado,#AUC2,80,Banco,Itagüí,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2007-09-24T09:25:00.000-05:00,1.0,6.184516,-75.656284,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Área Urbana Cgto. San Antonio de Prado,#AUC2,80,Banco,Belén,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-01-15T14:50:00.000-05:00,1.0,6.232033,-75.596847,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Belén,#1603,16,Oficina,Belén,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-01-15T14:50:00.000-05:00,1.0,6.232033,-75.596847,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Belén,#1603,16,Oficina,Belén,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-05-19T17:35:00.000-05:00,1.0,NaN,NaN,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,La Alpujarra,#Inst_16,10,Banco,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-05-19T17:35:00.000-05:00,1.0,NaN,NaN,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,La Alpujarra,#Inst_16,10,Banco,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-06-05T09:55:00.000-05:00,1.0,6.244784,-75.564653,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Hurto a entidad financiera,Taquillazo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Banco,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-06-05T09:55:00.000-05:00,1.0,6.244784,-75.564653,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Hurto a entidad financiera,Taquillazo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Banco,Candelaria,Cheques,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-06-05T09:55:00.000-05:00,1.0,6.244784,-75.564653,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Hurto a entidad financiera,Taquillazo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Banco,Candelaria,Cheques,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-06-05T09:55:00.000-05:00,1.0,6.244784,-75.564653,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Hurto a entidad financiera,Taquillazo,Sin dato,Sin dato,No,Sin dato,Sin dato,La Candelaria,#1019,10,Banco,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-06-12T17:40:00.000-05:00,1.0,6.202382,-75.580152,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Cristo Rey,#1509,15,Banco,Belén,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-06-12T17:40:00.000-05:00,1.0,6.202382,-75.580152,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Cristo Rey,#1509,15,Banco,Belén,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-07-17T18:00:00.000-05:00,1.0,6.245876,-75.570648,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Guayaquil,#1007,10,Banco,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-07-17T18:00:00.000-05:00,1.0,6.245876,-75.570648,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Guayaquil,#1007,10,Banco,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-10-20T15:15:00.000-05:00,1.0,6.246034,-75.568608,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Taquillazo,Sin dato,Grupo delincuencial,Arma de fuego,Sin dato,Sin dato,Barrio Colón,#1013,10,Banco,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-10-20T15:15:00.000-05:00,1.0,6.246034,-75.568608,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Taquillazo,Sin dato,Grupo delincuencial,Arma de fuego,Sin dato,Sin dato,Barrio Colón,#1013,10,Banco,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-10-31T14:32:00.000-05:00,1.0,6.214956,-75.570058,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Taquillazo,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Villa Carlota,#1403,14,Banco,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-10-31T14:32:00.000-05:00,1.0,6.214956,-75.570058,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Taquillazo,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Villa Carlota,#1403,14,Banco,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-11-20T08:00:00.000-05:00,1.0,6.255074,-75.563795,Mujer,41,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Hurto a entidad financiera,Suplantación,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Villa Nueva,#1018,10,Banco,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-11-20T08:00:00.000-05:00,1.0,6.255074,-75.563795,Mujer,41,Casado(a),Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Hurto a entidad financiera,Suplantación,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Villa Nueva,#1018,10,Banco,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-11-21T14:55:00.000-05:00,1.0,6.244847,-75.563914,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Taquillazo,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Bomboná No.1,#1015,10,Banco,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2008-11-21T14:55:00.000-05:00,1.0,6.244847,-75.563914,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Taquillazo,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Bomboná No.1,#1015,10,Banco,Candelaria,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2009-01-14T08:30:00.000-05:00,1.0,6.301813,-75.572694,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Pedregal,#0604,6,Banco,Doce de Octubre,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2009-01-14T08:30:00.000-05:00,1.0,6.301813,-75.572694,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Atraco,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Pedregal,#0604,6,Banco,Doce de Octubre,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2009-04-16T11:15:00.000-05:00,1.0,6.200822,-75.572585,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Taquillazo,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Alejandría,#1416,14,Banco,Poblado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
2009-04-16T11:15:00.000-05:00,1.0,6.200822,-75.572585,Sin dato,-1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Caminata,Sin dato,Sin dato,Hurto a entidad financiera,Taquillazo,Sin dato,Sin dato,Arma de fuego,Sin dato,Sin dato,Alejandría,#1416,14,Banco,Poblado,Cheques,"Dinero, joyas, piedras preciosas y título valor",Mercancía,-1,Sin dato,Sin dato,Sin dato,2024-10-06T04:06:05.000-05:00
